sun_face,dominant_axis,i_prop,i_pcdu,b_emp_urad,b_nd_emp_urad,a_emp_urad_per_c,train_samples,resid_std_urad,power_mode,case_id,b_pred_insample_urad,b_resid_insample_urad,b_nd_pred_insample_urad,b_nd_resid_insample_urad,b_pred_loo_urad,b_resid_loo_urad,b_nd_pred_loo_urad,b_nd_resid_loo_urad,a_shared_urad_per_c,a_shared_loo_urad_per_c
MY,y,0,0,3.0228930309645268,15.900897097600255,28.578062010698922,101,6.551571436324628,,15_LTAN06_800km_1213COLD_MY_STTLCT_HEAT_MY_0p5,2.8018471750981555,0.22104585586637127,16.644860912294106,-0.743963814693851,2.5808013192318313,0.44209171173269546,16.737856389130954,-0.8369592915306985,28.61066999217257,28.62447296606244
PY,y,0,0,-22.44771887358291,22.702424866677916,-28.702437796229127,101,3.0424858248028555,,16_LTAN06_800km_1213COLD_PY_STTLCT_HEAT_PY_0p5,-23.9962995139111,1.5485806403281899,25.124332819682735,-2.421907953004819,-25.07561329353379,2.6278944199508807,25.931635470684377,-3.229210604006461,-28.70588243536526,-28.7093270745014
MX,x,0,0,15.174411340124493,-596.0816427614982,30.621218728163843,101,2.844416651710931,,17_LTAN06_800km_1213COLD_MX_STTLCT_HEAT_MX_0p5,15.700907245486011,-0.5264959053615179,-593.8873951540485,-2.194247607449711,15.876405880606525,-0.7019945404820316,-591.693147546599,-4.388495214899194,30.618427685661167,30.615636643158496
PY,y,1,0,-45.91365994648636,29.132908675016782,-28.7093270745014,101,3.070647070475079,,18_LTAN06_800km_1213COLD_PY_STTLCT_PROP_HEAT_PY_0p5,-46.85894260370142,0.9452826572150599,25.124332819682735,4.008575855334048,-47.80422526091649,1.8905653144301269,23.78814086790473,5.344767807112053,-28.70588243536526,-28.702437796229127
PY,y,0,1,-34.92371877564413,21.555056826799966,-28.69001057435618,101,2.98114760927583,,19_LTAN06_800km_1213COLD_PY_STTLCT_PCDU_HEAT_PY_0p5,-34.189634558916595,-0.7340842167275383,25.124332819682735,-3.569275992882769,-33.45555034218909,-1.468168433455041,26.314091483977034,-4.759034657177068,-28.70588243536526,-28.7093270745014
PX,x,1,0,-10.402905018879238,-727.62743963081,-28.137287363825887,101,5.31677488895931,,20_LTAN06_800km_1213COLD_PX_STTLCT_PROP_HEAT_PX_0p5,-12.044924691555424,1.6420196726761862,-726.2132096032888,-1.4142300275212847,-12.592264582447505,2.189359563568267,-724.7989795757683,-2.8284600550417736,-28.13003215289743,-28.122776941968976
PX,x,0,1,-13.750833996432544,-574.146187891607,-28.122776941968976,101,5.318656553356467,,21_LTAN06_800km_1213COLD_PX_STTLCT_PCDU_HEAT_PX_0p5,-12.044924691555424,-1.7059093048771192,-573.5041504103783,-0.6420374812287264,-11.476288256596396,-2.2745457398361477,-572.8621129291491,-1.2840749624579075,-28.13003215289743,-28.137287363825887
MY,y,1,1,-18.972203170865278,15.963225061460042,28.61066999217257,101,6.968748180705456,,22_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_0p5_PROP12p5,-30.25413095969765,11.281927788832373,16.644860912294106,-0.6816358508340645,-32.134452257836365,13.162249086971087,16.730065393648346,-0.7668403321883037,28.61066999217257,28.621445578383476
MX,x,1,0,16.945852948079597,-721.9958731233922,30.615636643158496,101,3.5021263297434024,,23_LTAN06_800km_1213COLD_MX_STTLCT_PROP_HEAT_MX_0p5,15.700907245486011,1.2449457025935864,-724.4655316186088,2.4696584952165495,15.28592534462149,1.659927603458108,-726.9351901138248,4.9393169904325305,30.618427685661167,30.621218728163843
MX,x,0,1,15.409583652710674,-570.0590064767744,30.60041231088602,101,3.4644047108299825,,24_LTAN06_800km_1213COLD_MX_STTLCT_PCDU_HEAT_MX_0p5,15.700907245486011,-0.2913235927753366,-571.7564724256985,1.6974659489241049,15.798015109744465,-0.388431457033791,-573.4539383746217,3.3949318978473,30.618427685661167,30.621218728163843
