case_name,time_s,thermal_los_x_urad,thermal_los_y_urad,thermal_los_norm_urad,nonthermal_error_x_urad,nonthermal_error_y_urad,nonthermal_error_norm_urad,thermal_plus_nonthermal_error_x_urad,thermal_plus_nonthermal_error_y_urad,thermal_plus_nonthermal_error_norm_urad,static_bias_correction_success,static_bias_correction_acquisition_time_s,static_bias_correction_residual_x_urad,static_bias_correction_residual_y_urad,static_bias_correction_residual_norm_urad,static_bias_correction_pointing_error_x_urad,static_bias_correction_pointing_error_y_urad,static_bias_correction_pointing_error_norm_urad,static_bias_correction_thermal_residual_norm_urad,static_bias_correction_scan_index,fourier_ff_correction_success,fourier_ff_correction_acquisition_time_s,fourier_ff_correction_residual_x_urad,fourier_ff_correction_residual_y_urad,fourier_ff_correction_residual_norm_urad,fourier_ff_correction_pointing_error_x_urad,fourier_ff_correction_pointing_error_y_urad,fourier_ff_correction_pointing_error_norm_urad,fourier_ff_correction_thermal_residual_norm_urad,fourier_ff_correction_scan_index,fourier_plus_drift_correction_success,fourier_plus_drift_correction_acquisition_time_s,fourier_plus_drift_correction_residual_x_urad,fourier_plus_drift_correction_residual_y_urad,fourier_plus_drift_correction_residual_norm_urad,fourier_plus_drift_correction_pointing_error_x_urad,fourier_plus_drift_correction_pointing_error_y_urad,fourier_plus_drift_correction_pointing_error_norm_urad,fourier_plus_drift_correction_thermal_residual_norm_urad,fourier_plus_drift_correction_scan_index,fourier_ff_correction_with_nonthermal_success,fourier_ff_correction_with_nonthermal_acquisition_time_s,fourier_ff_correction_with_nonthermal_residual_x_urad,fourier_ff_correction_with_nonthermal_residual_y_urad,fourier_ff_correction_with_nonthermal_residual_norm_urad,fourier_ff_correction_with_nonthermal_pointing_error_x_urad,fourier_ff_correction_with_nonthermal_pointing_error_y_urad,fourier_ff_correction_with_nonthermal_pointing_error_norm_urad,fourier_ff_correction_with_nonthermal_thermal_residual_norm_urad,fourier_ff_correction_with_nonthermal_scan_index
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,8288.5,-355.19056113962927,-603.4493598222988,700.2224393666822,-306.7159876311743,-285.2107440116756,418.831547962018,-661.9065487708035,-888.6601038339744,1108.0780926685115,1.0,21.200000000000003,-6.491490345957345,-9.20279824730801,11.261924457760886,273.50850965404265,-9.20279824730801,273.6632901007298,273.6632901007298,211.0,1.0,0.9,1.890070901249203,4.47087755260236,4.853979202892472,-38.1099290987508,4.47087755260236,38.37128408070515,38.37128408070515,8.0,1.0,0.9,14.786050757914154,1.8362018693899245,14.89962866385484,-25.213949242085846,1.8362018693899245,25.280721383845684,25.280721383845684,8.0,1.0,26.1,-24.82591672992504,-0.7398664590732551,24.836939100026672,-344.82591672992504,-280.73986645907326,444.6569300799117,38.37128408070515,260.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,8349.0,-376.02161805168083,-602.0079814846032,709.7928338701163,-424.697297478094,-160.78261348957145,454.11324940562304,-800.7189155297749,-762.7905949741746,1105.8934277172616,1.0,15.8,12.67745274199109,-7.761419909612414,14.864637467450908,252.6774527419911,-7.761419909612414,252.79662727812345,252.79662727812345,157.0,1.0,0.9,-2.5274562734435904,4.085652927191404,4.804226790612309,-42.52745627344359,4.085652927191404,42.72326177776136,42.72326177776136,8.0,1.0,0.9,8.261420711852452,1.8814627719438022,8.472955466685466,-31.738579288147548,1.8814627719438022,31.794296931875046,31.794296931875046,8.0,1.0,59.5,12.775246248462338,3.3030394376199865,13.195339564987481,-467.22475375153766,-156.69696056238,492.8010835699056,42.72326177776136,594.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,8409.5,-396.1755384264003,-600.5873059830744,719.4860452819465,-427.2007742680813,-208.59530243917507,475.4077215768998,-823.3763126944816,-809.1826084222495,1154.4371122237003,1.0,15.8,-7.476467632728372,-6.340744408083651,9.803193760804643,232.52353236727163,-6.340744408083651,232.60997000172256,232.60997000172256,157.0,1.0,0.9,-3.2886716849031927,3.6636035785523973,4.923144587747341,-43.28867168490319,3.6636035785523973,43.44342398366088,43.44342398366088,8.0,1.0,0.9,5.356619811715973,1.8973524263644777,5.682721358389767,-34.64338018828403,1.8973524263644777,34.69529848696825,34.69529848696825,8.0,1.0,59.300000000000004,9.51055404701549,-4.931698860622646,10.713183090616411,-470.4894459529845,-204.93169886062265,513.1835148862903,43.44342398366088,592.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,8470.0,-415.60940076960424,-599.2220254076609,729.2449586673389,-463.01762836591695,-268.0990834539496,535.0349920579458,-878.6270291355212,-867.3211088616106,1234.5976519516169,1.0,11.200000000000001,13.089670024067686,-4.97546383267013,14.003381794737466,213.0896700240677,-4.97546383267013,213.14774854855085,213.14774854855085,111.0,1.0,0.9,-1.187743684292002,3.223071597624994,3.434956416461855,-41.187743684292,3.223071597624994,41.31365900433357,41.31365900433357,8.0,1.0,0.9,5.380427595517006,1.8811804543051949,5.699810611964296,-34.619572404482994,1.8811804543051949,34.67064512481561,34.67064512481561,8.0,1.0,69.10000000000001,15.79462794979105,15.12398814367532,21.867905465369844,-504.20537205020895,-264.8760118563247,569.5457478211925,41.31365900433357,690.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,8530.5,-434.30037655684004,-597.9343206480088,739.014390175326,-339.6741785811714,-154.39941201699747,373.11891673565424,-773.9745551380115,-752.3337326650062,1079.371417681024,1.0,11.200000000000001,-5.601305763168114,-3.6877590730180145,6.706280133809429,194.3986942368319,-3.6877590730180145,194.43366963560064,194.43366963560064,111.0,1.0,0.9,2.956516878357604,2.7912743255761825,4.065981359110512,-37.043483121642396,2.7912743255761825,37.1484973335938,37.1484973335938,8.0,1.0,0.9,7.609750808337878,1.8406088918608248,7.829185682930002,-32.39024919166212,1.8406088918608248,32.44250427742541,32.44250427742541,8.0,1.0,33.7,-16.71766170281387,8.391862308578766,18.705709444334754,-376.71766170281387,-151.60813769142123,406.08031724413416,37.1484973335938,336.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,8591.0,-452.2422668258733,-596.7253484970508,748.7350729348341,-446.6320761834399,-203.1219020603818,490.65132076919696,-898.8743430093132,-799.8472505574326,1203.2168170137538,1.0,7.4,16.456803967798635,-2.478786922060067,16.64243916736753,176.45680396779863,-2.478786922060067,176.47421355862474,176.47421355862474,73.0,1.0,0.9,8.345011542623581,2.4104799308536258,8.6861747129314,-31.65498845737642,2.4104799308536258,31.74663301412738,31.74663301412738,8.0,1.0,0.9,11.327098870038128,1.8012332466865928,11.469420648864011,-28.672901129961872,1.8012332466865928,28.729422208209094,28.729422208209094,8.0,1.0,59.300000000000004,1.7129353591836889,-0.7114221295281595,1.8547962128288205,-478.2870646408163,-200.71142212952816,518.694121015446,31.74663301412738,592.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,8651.5,-469.4372950856706,-595.6291853381555,758.3834784882552,-371.1773857485794,-202.93853892093927,423.03274373328986,-840.6146808342501,-798.5677242590948,1159.458257921525,1.0,7.4,-0.7382242919986766,-1.3826237631647018,1.567361979813428,159.26177570800132,-1.3826237631647018,159.26777718715167,159.26777718715167,73.0,1.0,0.9,14.243322993351853,2.082136020421899,14.394705287031199,-25.756677006648147,2.082136020421899,25.84069853607552,25.84069853607552,8.0,1.0,0.1,-24.140196765208714,1.751885722898919,24.203681609397574,-24.140196765208714,1.751885722898919,24.203681609397574,24.203681609397574,0.0,1.0,41.300000000000004,3.0659372447723854,-0.8564029005174234,3.1832997214992402,-396.9340627552276,-200.85640290051742,444.85946630537825,25.84069853607552,412.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,8712.0,-485.8941706501466,-594.6493563395373,767.9199190454822,-299.2056359582847,-193.99680929012334,356.59329018357886,-785.0998066084312,-788.6461656296607,1112.809274268939,1.0,4.4,22.804900143525344,-0.40279476454657015,22.80845707579775,142.80490014352534,-0.40279476454657015,142.80546820281285,142.80546820281285,43.0,1.0,0.1,-19.985629357094354,1.8289280724914079,20.06913946071178,-19.985629357094354,1.8289280724914079,20.06913946071178,20.06913946071178,0.0,1.0,0.1,-19.391562960890724,1.7075590640338305,19.466598881760344,-19.391562960890724,1.7075590640338305,19.466598881760344,19.466598881760344,0.0,1.0,26.5,0.8087346846210153,7.83211878236807,7.873762532057451,-319.191265315379,-192.16788121763193,372.57423210053935,20.06913946071178,264.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,8772.5,-501.62626656438397,-593.784100833861,777.3084778325779,-324.7352320878458,-233.90686008238077,400.20668429293573,-826.3614986522298,-827.6909609162417,1169.5920883954416,1.0,4.4,7.072804229287954,0.46246074112980295,7.087907279509227,127.07280422928795,0.46246074112980295,127.07364575171371,127.07364575171371,43.0,1.0,0.1,-14.856593097332393,1.6686879747840067,14.950012642700115,-14.856593097332393,1.6686879747840067,14.950012642700115,14.950012642700115,0.0,1.0,0.1,-14.930635542501989,1.6838150013442146,15.025282382097698,-14.930635542501989,1.6838150013442146,15.025282382097698,15.025282382097698,0.0,1.0,26.3,-19.59182518517821,7.761827892403289,21.073338281294514,-339.5918251851782,-232.2381721075967,411.4087703446274,14.950012642700115,262.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,8833.0,-516.6542387002249,-593.0634617116144,786.5468021575527,-279.2427722849572,-246.3213334951389,372.358329043694,-795.8970109851821,-839.3847952067533,1156.7276630734782,1.0,4.4,-7.955167906553015,1.1830998633763556,8.042662600667283,112.04483209344698,1.1830998633763556,112.05107819265038,112.05107819265038,43.0,1.0,0.1,-10.749982676293257,1.5770970933804165,10.865052359862519,-10.749982676293257,1.5770970933804165,10.865052359862519,10.865052359862519,0.0,1.0,0.1,-11.153766784409527,1.6595910320145322,11.276557802562815,-11.153766784409527,1.6595910320145322,11.276557802562815,11.276557802562815,0.0,1.0,20.1,-9.992754961250398,-4.744236401758485,11.061777919998427,-289.9927549612504,-244.74423640175849,379.4674415307533,10.865052359862519,200.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,8893.5,-530.9965024975057,-592.4835864037726,795.6092544851776,-231.07301735865764,-326.8685993998725,400.29716539699456,-762.0695198561634,-919.3521858036452,1194.1349984971312,1.0,2.2,17.70256829616619,1.7629751712181587,17.790137878464012,97.70256829616619,1.7629751712181587,97.71847283457387,97.71847283457387,21.0,1.0,0.1,-7.896760906413874,1.5537884140688902,8.048173162200301,-7.896760906413874,1.5537884140688902,8.048173162200301,8.048173162200301,0.0,1.0,0.1,-8.333459292900216,1.6430068086816618,8.493881042244427,-8.333459292900216,1.6430068086816618,8.493881042244427,8.493881042244427,0.0,1.0,23.1,1.030221734928432,-5.3148109858036605,5.413739247316796,-238.96977826507157,-325.31481098580366,403.65366487966713,8.048173162200301,230.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,8954.0,-544.6811941184943,-592.0393453785892,804.4800741489234,-180.07641236428066,-239.6269028936296,299.74750521127515,-724.7576064827749,-831.6662482722188,1103.1510942159414,1.0,2.2,4.017876675177604,2.207216196401532,4.584226904789234,84.0178766751776,2.207216196401532,84.04686433379302,84.04686433379302,21.0,1.0,0.1,-6.3937411527143695,1.5906949860918758,6.58864450905428,-6.3937411527143695,1.5906949860918758,6.58864450905428,6.58864450905428,0.0,1.0,0.1,-6.630383774216966,1.6390415690899545,6.829966783125997,-6.630383774216966,1.6390415690899545,6.829966783125997,6.829966783125997,0.0,1.0,12.5,13.52984648300503,1.9637920924623131,13.671621163421005,-186.47015351699497,-238.0362079075377,302.3778338894109,6.58864450905428,124.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,9014.5,-557.7502886665379,-591.7236918296998,813.1557735023321,-87.27960862397768,-249.41254686033076,264.2429726840648,-645.0298972905156,-841.1362386900305,1059.9876133409414,1.0,2.2,-9.051217872866005,2.5228697452910183,9.39624482087359,70.948782127134,2.5228697452910183,70.99362335502558,70.99362335502558,21.0,1.0,0.1,-6.219357253954058,1.6741388609871137,6.440741073679193,-6.219357253954058,1.6741388609871137,6.440741073679193,6.440741073679193,0.0,1.0,0.1,-6.104271786118716,1.650626658969827,6.323503965848908,-6.104271786118716,1.650626658969827,6.323503965848908,6.323503965848908,0.0,1.0,13.100000000000001,-13.49896587793171,-7.738407999343622,15.55972487346322,-93.49896587793171,-247.73840799934362,264.7949686423288,6.440741073679193,130.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,9075.0,-570.2228418887365,-591.532711309639,821.6234161469595,-158.33113236132039,-181.75323258086829,241.04560777664702,-728.5539742500569,-773.2859438905073,1062.4321363805716,1.0,0.8,18.476228904935397,2.713850265351766,18.674475034397087,58.4762289049354,2.713850265351766,58.539169196403456,58.539169196403456,7.0,1.0,0.1,-7.215755807138521,1.781600282808995,7.432444512807235,-7.215755807138521,1.781600282808995,7.432444512807235,7.432444512807235,0.0,1.0,0.1,-6.6898906731647685,1.6741649350083208,6.896192097709313,-6.6898906731647685,1.6741649350083208,6.896192097709313,6.896192097709313,0.0,1.0,5.1000000000000005,-5.54688816845885,-19.971632298059262,20.72761599900656,-165.54688816845885,-179.97163229805926,244.53130804518278,7.432444512807235,50.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,9135.5,-582.1228644958901,-591.4448888163843,829.8638959949551,-83.0194378346675,-134.35892933074052,157.9384340472171,-665.1423023305576,-725.8038181471247,984.4823334049928,1.0,0.8,6.576206297781823,2.8016727586065144,7.148136786415265,46.57620629778182,2.8016727586065144,46.660393947542374,46.660393947542374,7.0,1.0,0.1,-9.141202833342504,1.904506546239645,9.337490799191112,-9.141202833342504,1.904506546239645,9.337490799191112,9.337490799191112,0.0,1.0,0.1,-8.242529554884982,1.720905714025207,8.420261868832645,-8.242529554884982,1.720905714025207,8.420261868832645,8.420261868832645,0.0,1.0,2.9000000000000004,-12.160640668010046,-12.45442278450082,17.40671790865679,-92.16064066801005,-132.45442278450082,161.3621944679526,9.337490799191112,28.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,9196.0,-593.474439957776,-591.4398771355399,837.8621838639683,-85.20498293596795,-258.3183506704881,272.00782968554387,-678.6794228937439,-849.7582278060279,1087.5177261927395,1.0,0.8,-4.775369164104063,2.806684439450919,5.539099944587736,35.22463083589594,2.806684439450919,35.336271663374546,35.336271663374546,7.0,1.0,0.1,-11.69359782730578,2.0316111624590576,11.868768851999718,-11.69359782730578,2.0316111624590576,11.868768851999718,11.868768851999718,0.0,1.0,0.1,-10.554280727010337,1.7988462936408496,10.70647886341197,-10.554280727010337,1.7988462936408496,10.70647886341197,10.70647886341197,0.0,1.0,13.100000000000001,-16.898580763273685,-16.286739508028973,23.469552948773337,-96.89858076327369,-256.286739508029,273.99311633979596,11.868768851999718,130.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,9256.5,-604.2964275445215,-591.5153261690997,845.6148966497738,8.899821223326583,-164.0981239957851,164.33928658949216,-595.3966063211949,-755.6134501648849,962.0024973402495,1.0,0.1,24.4026432491504,2.731235405891084,24.55501261224882,24.4026432491504,2.731235405891084,24.55501261224882,24.55501261224882,0.0,1.0,0.1,-14.535439820996544,2.1342553989696853,14.6912918730057,-14.535439820996544,2.1342553989696853,14.6912918730057,14.6912918730057,0.0,1.0,0.1,-13.371973614139506,1.8965568171233826,13.505798980357302,-13.371973614139506,1.8965568171233826,13.505798980357302,13.505798980357302,0.0,1.0,5.9,-5.635618597669918,-1.9638685968154732,5.967996049258161,-5.635618597669918,-161.96386859681547,162.0618861047375,14.6912918730057,58.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,9317.0,-614.5821259752274,-591.6714034008553,853.1038853331803,-70.99914097457135,-180.72439779080395,194.17050748240786,-685.5812669497988,-772.3958011916593,1032.7714884189031,1.0,0.1,14.116944818444495,2.575158174135481,14.349897930954898,14.116944818444495,2.575158174135481,14.349897930954898,14.349897930954898,0.0,1.0,0.1,-17.303574873155753,2.1837411186512554,17.440826490284092,-17.303574873155753,2.1837411186512554,17.440826490284092,17.440826490284092,0.0,1.0,0.1,-16.40058959977307,1.9992593368463076,16.52199676540798,-16.40058959977307,1.9992593368463076,16.52199676540798,16.52199676540798,0.0,1.0,5.5,-8.302715847727086,-18.54065667215275,20.314798553831164,-88.30271584772709,-178.54065667215275,199.18367330433475,17.440826490284092,54.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,9377.5,-624.3413213745171,-591.9056277961301,860.3222406705577,39.64999261146053,-68.7732798942993,79.384418757767,-584.6913287630565,-660.6789076904295,882.2474533812652,1.0,0.1,4.357749419154857,2.340933778860631,4.946711125298829,4.357749419154857,2.340933778860631,4.946711125298829,4.946711125298829,0.0,1.0,0.1,-19.679185089705925,2.158068337165787,19.797161027348885,-19.679185089705925,2.158068337165787,19.797161027348885,19.797161027348885,0.0,1.0,0.1,-19.368069306013695,2.0945067312180754,19.48099245648608,-19.368069306013695,2.0945067312180754,19.48099245648608,19.48099245648608,0.0,1.0,1.5,19.970807521754637,13.384788442866466,24.041333464083543,19.970807521754637,-66.61521155713353,69.54437118755642,19.797161027348885,14.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,9438.0,-633.5933896363683,-592.2145105463956,867.2707823353729,-12.761107073182487,-106.48954042083567,107.25142457223596,-646.3544967095509,-698.7040509672312,951.8200913274924,1.0,0.1,-4.894318842696407,2.0320510285952196,5.299395089704861,-4.894318842696407,2.0320510285952196,5.299395089704861,5.299395089704861,0.0,1.0,0.1,-21.404931584156316,2.041444640187251,21.502060188302,-21.404931584156316,2.041444640187251,21.502060188302,21.502060188302,0.0,1.0,0.1,-22.038798016890382,2.170944879431431,22.14546499170476,-22.038798016890382,2.170944879431431,22.14546499170476,22.14546499170476,0.0,1.0,3.1,5.833961342661155,15.551904219351627,16.610142377341372,-34.166038657338845,-104.44809578064837,109.89414411031314,21.502060188302,30.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,9498.5,-642.3486845663568,-592.5604421717021,873.9220275235384,-20.05324217767907,-135.7574463056407,137.23052411641356,-662.4019267440359,-728.3178884773429,984.4913708257205,1.0,0.1,-13.649613772684916,1.6861194032886715,13.75336158128682,-13.649613772684916,1.6861194032886715,13.75336158128682,13.75336158128682,0.0,1.0,0.1,-22.28503917468163,1.8580588272550358,22.36236466974446,-22.28503917468163,1.8580588272550358,22.36236466974446,22.36236466974446,0.0,1.0,0.1,-24.21182654718359,2.251705521300323,24.31630569197464,-24.21182654718359,2.251705521300323,24.31630569197464,24.31630569197464,0.0,1.0,3.1,-2.3382813523606956,-13.899387478385734,14.094698718209761,-42.338281352360696,-133.89938747838573,140.43352888451722,22.36236466974446,30.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,9559.0,-650.6243920198791,-592.9403958513294,880.2785993783835,142.08540645638087,-138.94030982576518,198.72763376630482,-508.5389855634983,-731.8807056770946,891.2133679318067,1.0,0.1,-21.92532122620719,1.3061657236613655,21.964193128135605,-21.92532122620719,1.3061657236613655,21.964193128135605,21.964193128135605,0.0,1.0,0.1,-22.2134597592908,1.6035164902609722,22.271260844688847,-22.2134597592908,1.6035164902609722,22.271260844688847,22.271260844688847,0.0,1.0,0.9,14.250888542419034,2.325857534317265,14.439440346439694,-25.749111457580966,2.325857534317265,25.853942719145717,25.853942719145717,8.0,1.0,3.9000000000000004,-0.12805330290996153,-17.33679333550424,17.337266243741265,119.87194669709004,-137.33679333550424,182.2928369646734,22.271260844688847,38.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,9619.5,-658.4360316662695,-593.3469719070802,886.3400232798506,118.09135236394357,-78.29510272080127,141.68871025316696,-540.344679302326,-671.6420746278815,862.0182416055812,1.0,0.9,10.263039127402408,0.8995896679106181,10.302389708276635,-29.736960872597592,0.8995896679106181,29.75056475949678,29.75056475949678,8.0,1.0,0.1,-21.170711952699776,1.2834178467721813,21.20957816538553,-21.170711952699776,1.2834178467721813,21.20957816538553,21.20957816538553,0.0,1.0,0.9,13.425614070627375,2.387399753117279,13.636230811870712,-26.574385929372625,2.387399753117279,26.681410478166672,26.681410478166672,8.0,1.0,1.9000000000000001,16.920640411243767,2.988315125970871,17.182493975518277,96.92064041124377,-77.01168487402913,123.79180160601261,21.20957816538553,18.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,9680.0,-665.7913889366115,-593.7483233537796,892.0847745968803,157.14802186215226,-106.67395313065734,189.93375964190557,-508.6433670744592,-700.4222764844369,865.6266171187691,1.0,0.9,2.9076818570604246,0.49823822121118155,2.95006018700535,-37.092318142939575,0.49823822121118155,37.0956642553024,37.0956642553024,8.0,1.0,0.1,-19.21608296673753,0.9325802631528859,19.238699294176897,-19.21608296673753,0.9325802631528859,19.238699294176897,19.238699294176897,0.0,1.0,0.9,13.330774092125125,2.4552729696225697,13.554995509059886,-26.669225907874875,2.4552729696225697,26.78200843627348,26.78200843627348,8.0,1.0,3.9000000000000004,17.93193889541476,14.258627132495576,22.909886081175255,137.93193889541476,-105.74137286750442,173.80005093023715,19.238699294176897,38.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,9740.5,-672.7081079918784,-594.144992302876,897.521292469765,286.10613752897945,-64.83608508796857,293.3605969814037,-386.6019704628989,-658.9810773908446,764.0138375219356,1.0,0.9,-4.0090371982064426,0.1015692721148298,4.010323624552126,-44.00903719820644,0.1015692721148298,44.009154404852595,44.009154404852595,8.0,1.0,0.1,-16.496810563933764,0.5569520847737977,16.506209571159893,-16.496810563933764,0.5569520847737977,16.506209571159893,16.506209571159893,0.0,1.0,0.9,13.912320031782656,2.5163867831206517,14.138063909496422,-26.087679968217344,2.5163867831206517,26.20876282021707,26.20876282021707,8.0,1.0,20.8,-10.390673034954318,15.72086699680517,18.844408859143467,269.6093269650457,-64.27913300319483,277.1660082444947,16.506209571159893,207.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,9801.0,-679.205710317292,-594.5173372449581,902.6468086757147,181.48426989440247,-23.714170778903654,183.0270529589419,-497.7214404228895,-618.2315080238617,793.6855988173743,1.0,0.9,-10.506639523620038,-0.27077566996729274,10.510128141118972,-50.50663952362004,-0.27077566996729274,50.50736535825586,50.50736535825586,8.0,1.0,0.1,-13.225844827177298,0.18464286407811414,13.227133641867669,-13.225844827177298,0.18464286407811414,13.227133641867669,13.227133641867669,0.0,1.0,0.9,15.059299084480358,2.578012488669742,15.278371552870682,-24.940700915519642,2.578012488669742,25.073585913250213,25.073585913250213,8.0,1.0,7.2,8.258425067225176,16.470472085174492,18.424929723054177,168.25842506722518,-23.529527914825508,169.8956629522884,13.227133641867669,71.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,9861.5,-685.3040594104806,-594.8346389894654,907.4524238692687,224.5664597809697,39.78827053865847,228.06402901600978,-460.7375996295109,-555.0463684508069,721.356781934427,1.0,0.9,-16.60498861680867,-0.5880774144745828,16.61539894223911,-56.60498861680867,-0.5880774144745828,56.60804334504465,56.60804334504465,8.0,1.0,0.1,-9.661429180057894,-0.14489124106432882,9.66251557685737,-9.661429180057894,-0.14489124106432882,9.66251557685737,9.66251557685737,0.0,1.0,0.1,-23.383167688821572,2.65848866354645,23.533807450936497,-23.383167688821572,2.65848866354645,23.533807450936497,23.533807450936497,0.0,1.0,11.4,14.9050306009118,-0.35662070240584853,14.909296279150858,214.9050306009118,39.64337929759415,218.53093533802428,9.66251557685737,113.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,9922.0,-691.0180272791972,-595.0976797650825,911.9469077126245,316.7020472858642,-24.633405251971183,317.658608272097,-374.31597999333303,-619.7310850170537,724.0021205872148,1.0,0.9,-22.31895648552529,-0.8511181900917109,22.335178995841435,-62.31895648552529,-0.8511181900917109,62.324768267666265,62.324768267666265,8.0,1.0,0.1,-6.0797704385873885,-0.4251621591749881,6.094618236404592,-6.0797704385873885,-0.4251621591749881,6.094618236404592,6.094618236404592,0.0,1.0,0.1,-21.5942566700993,2.7444798584165255,21.7679601898612,-21.5942566700993,2.7444798584165255,21.7679601898612,21.7679601898612,0.0,1.0,27.200000000000003,-9.377723152723206,14.941432588853786,17.64052434981406,310.6222768472768,-25.058567411146214,311.63140193902996,6.094618236404592,271.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,9982.5,-696.373181446304,-595.2785056209185,916.1288703517213,258.7895573755611,-0.6229770194478785,258.79030721224007,-437.58362407074287,-595.9014826403663,739.309140392483,1.0,2.3000000000000003,12.325889347367934,-1.0319440459277303,12.369011953971263,-67.67411065263207,-1.0319440459277303,67.68197811189191,67.68197811189191,22.0,1.0,0.1,-2.7673186156677048,-0.6240325234429065,2.8368061109169136,-2.7673186156677048,-0.6240325234429065,2.8368061109169136,2.8368061109169136,0.0,1.0,0.1,-19.777146171996378,2.851110857394133,19.981600131862855,-19.777146171996378,2.851110857394133,19.981600131862855,19.981600131862855,0.0,1.0,15.8,16.022238759893412,-1.247009542890737,16.07069281888903,256.0222387598934,-1.247009542890737,256.0252756515027,2.8368061109169136,157.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,10043.0,-701.3904329116893,-595.3617389793976,920.0022497910641,278.96131495152474,-197.3114981880617,341.6888095280577,-422.4291179601646,-792.6732371674593,898.2077825437397,1.0,2.3000000000000003,7.308637881982577,-1.115177404406836,7.393227193401426,-72.69136211801742,-1.115177404406836,72.69991573046036,72.69991573046036,22.0,1.0,0.1,0.017631478114935817,-0.7263975920866415,0.7266115405151422,0.017631478114935817,-0.7263975920866415,0.7266115405151422,0.7266115405151422,0.0,1.0,0.1,-18.127238545896944,2.980637341176589,18.370655302940836,-18.127238545896944,2.980637341176589,18.370655302940836,18.370655302940836,0.0,1.0,20.200000000000003,-1.0210535703603227,1.9621042198516534,2.2118777911777197,278.9789464296397,-198.03789578014835,342.1231660031525,0.7266115405151422,201.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,10103.5,-706.0827110944449,-595.3515780258947,923.5779860761105,305.195446114389,-231.48922548802182,383.05550752600476,-400.88726498005593,-826.8408035139165,918.8995122311952,1.0,2.3000000000000003,2.6163596992270186,-1.1050164509039178,2.840140741672424,-77.38364030077298,-1.1050164509039178,77.39152955948205,77.39152955948205,22.0,1.0,0.1,2.0692314473704982,-0.7421840052631978,2.1983075036162547,2.0692314473704982,-0.7421840052631978,2.1983075036162547,2.1983075036162547,0.0,1.0,0.1,-16.813202423665643,3.115536766080595,17.099425285077746,-16.813202423665643,3.115536766080595,17.099425285077746,17.099425285077746,0.0,1.0,26.200000000000003,-12.73532243824053,7.768590506714986,14.917755731576213,307.26467756175947,-232.231409493285,385.15322877053734,2.1983075036162547,261.0
