case_id,model,uses_nonthermal_error,success_rate,mean_acquisition_time_s,median_acquisition_time_s,p95_acquisition_time_s,mean_initial_error_urad,p95_initial_error_urad,mean_thermal_residual_urad,p95_thermal_residual_urad,mean_nonthermal_error_urad,p95_nonthermal_error_urad,mean_uncorrected_total_error_urad,p95_uncorrected_total_error_urad
18_LTAN06_800km_1213COLD_PY_STTLCT_PROP_HEAT_PY_0p5,bcase_correction_with_nonthermal,True,0.9667774086378738,24.387972508591066,24.400000000000002,56.6,334.831585293809,577.5397549647441,4.785285592394769,9.032524003187094,333.91349928560135,573.1285864369555,1347.1956883406924,1808.8291019309738
19_LTAN06_800km_1213COLD_PY_STTLCT_PCDU_HEAT_PY_0p5,no_correction,False,0.9435215946843853,341.6605633802817,354.5,429.3,1175.1729050334902,1317.0066756774106,1175.1729050334902,1317.0066756774106,0.0,0.0,1175.1729050334902,1317.0066756774106
19_LTAN06_800km_1213COLD_PY_STTLCT_PCDU_HEAT_PY_0p5,static_bias_correction,False,1.0,3.2039867109634557,1.5,13.4,97.49230503763398,259.308290155812,97.49230503763398,259.308290155812,0.0,0.0,1175.1729050334902,1317.0066756774106
19_LTAN06_800km_1213COLD_PY_STTLCT_PCDU_HEAT_PY_0p5,bcase_correction,False,1.0,0.09999999999999998,0.1,0.1,4.862418568133007,7.71697917087191,4.862418568133007,7.71697917087191,0.0,0.0,1175.1729050334902,1317.0066756774106
19_LTAN06_800km_1213COLD_PY_STTLCT_PCDU_HEAT_PY_0p5,thermal_truth_correction,False,1.0,0.09999999999999998,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1175.1729050334902,1317.0066756774106
19_LTAN06_800km_1213COLD_PY_STTLCT_PCDU_HEAT_PY_0p5,thermal_plus_nonthermal_no_correction,True,0.8172757475083057,364.0886178861789,378.5,602.6500000000001,1277.271252332062,1738.3161949397872,1175.1729050334902,1317.0066756774106,321.2341914944982,573.0695891651766,1277.271252332062,1738.3161949397872
19_LTAN06_800km_1213COLD_PY_STTLCT_PCDU_HEAT_PY_0p5,bcase_correction_with_nonthermal,True,0.973421926910299,23.454607508532426,19.5,57.58,322.30668929518623,576.708288352165,4.862418568133007,7.71697917087191,321.2341914944982,573.0695891651766,1277.271252332062,1738.3161949397872
20_LTAN06_800km_1213COLD_PX_STTLCT_PROP_HEAT_PX_0p5,no_correction,False,0.9568106312292359,127.04652777777778,123.30000000000001,144.9,947.0162991609292,1045.6783737438052,947.0162991609292,1045.6783737438052,0.0,0.0,947.0162991609292,1045.6783737438052
20_LTAN06_800km_1213COLD_PX_STTLCT_PROP_HEAT_PX_0p5,static_bias_correction,False,0.9933554817275747,6.357525083612041,4.5,21.200000000000003,130.86380314373008,294.69843364355665,130.86380314373008,294.69843364355665,0.0,0.0,947.0162991609292,1045.6783737438052
20_LTAN06_800km_1213COLD_PX_STTLCT_PROP_HEAT_PX_0p5,bcase_correction,False,1.0,0.13588039867109633,0.1,0.4,12.809079331161087,28.17895533122533,12.809079331161087,28.17895533122533,0.0,0.0,947.0162991609292,1045.6783737438052
20_LTAN06_800km_1213COLD_PX_STTLCT_PROP_HEAT_PX_0p5,thermal_truth_correction,False,1.0,0.09999999999999998,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,947.0162991609292,1045.6783737438052
20_LTAN06_800km_1213COLD_PX_STTLCT_PROP_HEAT_PX_0p5,thermal_plus_nonthermal_no_correction,True,0.9667774086378738,150.30515463917527,148.5,294.3,821.6023284562111,1253.4421154216727,947.0162991609292,1045.6783737438052,663.938661479273,1523.0651587403454,821.6023284562111,1253.4421154216727
20_LTAN06_800km_1213COLD_PX_STTLCT_PROP_HEAT_PX_0p5,bcase_correction_with_nonthermal,True,0.9501661129568106,132.82587412587412,66.4,540.8000000000001,665.8787928779625,1521.5771453194534,12.809079331161087,28.17895533122533,663.938661479273,1523.0651587403454,821.6023284562111,1253.4421154216727
