case_name,time_s,thermal_los_x_urad,thermal_los_y_urad,thermal_los_norm_urad,nonthermal_error_x_urad,nonthermal_error_y_urad,nonthermal_error_norm_urad,thermal_plus_nonthermal_error_x_urad,thermal_plus_nonthermal_error_y_urad,thermal_plus_nonthermal_error_norm_urad,thermal_plus_nonthermal_no_correction_success,thermal_plus_nonthermal_no_correction_acquisition_time_s,thermal_plus_nonthermal_no_correction_residual_x_urad,thermal_plus_nonthermal_no_correction_residual_y_urad,thermal_plus_nonthermal_no_correction_residual_norm_urad,thermal_plus_nonthermal_no_correction_pointing_error_x_urad,thermal_plus_nonthermal_no_correction_pointing_error_y_urad,thermal_plus_nonthermal_no_correction_pointing_error_norm_urad,thermal_plus_nonthermal_no_correction_thermal_residual_norm_urad,thermal_plus_nonthermal_no_correction_scan_index,sunface_correction_success,sunface_correction_acquisition_time_s,sunface_correction_residual_x_urad,sunface_correction_residual_y_urad,sunface_correction_residual_norm_urad,sunface_correction_pointing_error_x_urad,sunface_correction_pointing_error_y_urad,sunface_correction_pointing_error_norm_urad,sunface_correction_thermal_residual_norm_urad,sunface_correction_scan_index,sunface_correction_with_nonthermal_success,sunface_correction_with_nonthermal_acquisition_time_s,sunface_correction_with_nonthermal_residual_x_urad,sunface_correction_with_nonthermal_residual_y_urad,sunface_correction_with_nonthermal_residual_norm_urad,sunface_correction_with_nonthermal_pointing_error_x_urad,sunface_correction_with_nonthermal_pointing_error_y_urad,sunface_correction_with_nonthermal_pointing_error_norm_urad,sunface_correction_with_nonthermal_thermal_residual_norm_urad,sunface_correction_with_nonthermal_scan_index
05_LTAN06_800km_1213COLD_PX_ALL_HEAT_PX_0p5,1633.5,-362.8043529476959,-724.7264486036212,810.4661768534289,-272.1607609237119,62.04904155717021,279.1443414162954,-634.9651138714078,-662.677407046451,917.7810423208455,1.0,96.30000000000001,5.034886128592234,-22.67740704645098,23.22961189254601,-634.9651138714078,-662.677407046451,917.7810423208455,810.4661768534289,962.0,1.0,0.1,-4.6865946173620046,-21.561610097677658,22.065067394226595,-4.6865946173620046,-21.561610097677658,22.065067394226595,22.065067394226595,0.0,1.0,21.5,3.1526444589261473,0.48743145949254085,3.1901028999235694,-276.84735554107385,40.48743145949254,279.792227154853,22.065067394226595,214.0
05_LTAN06_800km_1213COLD_PX_ALL_HEAT_PX_0p5,1694.0,-335.96422944405725,-724.6005217985787,798.6976146557041,-271.9886375218306,-142.2725360617347,306.95161419744863,-607.9528669658878,-866.8730578603135,1058.8085695233738,1.0,186.5,-7.952866965887779,13.126942139686548,15.348117243355535,-607.9528669658878,-866.8730578603135,1058.8085695233738,798.6976146557041,1864.0,1.0,0.1,-4.8541871437451505,-21.43568329263519,21.978436046467458,-4.8541871437451505,-21.43568329263519,21.978436046467458,21.978436046467458,0.0,1.0,20.5,3.1571753344243234,-3.7082193543699304,4.8701793470488415,-276.8428246655757,-163.70821935436993,321.6245181154465,21.978436046467458,204.0
05_LTAN06_800km_1213COLD_PX_ALL_HEAT_PX_0p5,1754.5,-310.1805711854438,-724.3348903850692,787.9549607497108,-383.68799009835504,-38.48878203803575,385.6136150196033,-693.8685612837988,-762.823672423105,1031.1903488430842,1.0,137.5,-13.86856128379884,-2.8236724231049948,14.153095705021137,-693.8685612837988,-762.823672423105,1031.1903488430842,787.9549607497108,1374.0,1.0,0.1,-4.952320506229853,-21.170051879125708,21.74158630278156,-4.952320506229853,-21.170051879125708,21.74158630278156,21.74158630278156,0.0,1.0,41.900000000000006,11.359689395415103,20.341166082838527,23.298188358109023,-388.6403106045849,-59.65883391716147,393.1926595082666,21.74158630278156,418.0
05_LTAN06_800km_1213COLD_PX_ALL_HEAT_PX_0p5,1815.0,-285.4028102931654,-723.9365792679803,778.1638226784006,-426.48399702523756,22.242986157009184,427.06363712192086,-711.8868073184029,-701.693593110971,999.5782735969074,1.0,122.7,8.11319268159707,18.30640688902895,20.02369667857079,-711.8868073184029,-701.693593110971,999.5782735969074,778.1638226784006,1226.0,1.0,0.1,-4.996312084832482,-20.771740762036757,21.364183783479827,-4.996312084832482,-20.771740762036757,21.364183783479827,21.364183783479827,0.0,1.0,50.900000000000006,8.519690889929961,1.4712453949724704,8.645790644711639,-431.48030911007004,1.4712453949724704,431.48281740149724,21.364183783479827,508.0
05_LTAN06_800km_1213COLD_PX_ALL_HEAT_PX_0p5,1875.5,-261.59174394344734,-723.4100049270963,769.2543634767343,-473.96079937845406,29.940790683036152,474.9055593422639,-735.5525433219013,-693.4692142440601,1010.909043926105,1.0,130.1,-15.55254332190134,-13.46921424406014,20.57428822904964,-735.5525433219013,-693.4692142440601,1010.909043926105,769.2543634767343,1300.0,1.0,0.1,-4.988713029968153,-20.245166421152817,20.85075588834965,-4.988713029968153,-20.245166421152817,20.85075588834965,20.85075588834965,0.0,1.0,60.300000000000004,1.0504875915778484,9.695624261883381,9.752366584972116,-478.94951240842215,9.695624261883381,479.04763914050653,20.85075588834965,602.0
05_LTAN06_800km_1213COLD_PX_ALL_HEAT_PX_0p5,1936.0,-238.687560584003,-722.7655135773794,761.1581564920099,-509.3468101412165,93.47739351595266,517.8534504080944,-748.0343707252196,-629.2881200614268,977.5269601585012,1.0,145.3,11.96562927478044,10.711879938573247,16.05990833597411,-748.0343707252196,-629.2881200614268,977.5269601585012,761.1581564920099,1452.0,1.0,0.1,-4.9008618614898865,-19.60067507143583,20.204081524321072,-4.9008618614898865,-19.60067507143583,20.204081524321072,20.204081524321072,0.0,1.0,70.9,5.752327997293605,-6.123281555483231,8.401419784546478,-514.2476720027064,73.87671844451677,519.527128924307,20.204081524321072,708.0
05_LTAN06_800km_1213COLD_PX_ALL_HEAT_PX_0p5,1996.5,-216.65260712802743,-722.0093989416608,753.8142505521301,-432.755102528803,23.713980563641037,433.404351199763,-649.4077096568304,-698.2954183780198,953.5968040474255,1.0,109.30000000000001,-9.407709656830434,-18.295418378019804,20.572489752434084,-649.4077096568304,-698.2954183780198,953.5968040474255,753.8142505521301,1092.0,1.0,0.1,-4.748397732677205,-18.844560435717312,19.433598201133425,-4.748397732677205,-18.844560435717312,19.433598201133425,19.433598201133425,0.0,1.0,50.900000000000006,2.4964997385197876,4.869420127923718,5.4720894845258155,-437.5035002614802,4.869420127923718,437.53059777966297,19.433598201133425,508.0
05_LTAN06_800km_1213COLD_PX_ALL_HEAT_PX_0p5,2057.0,-195.45472704305087,-721.1495264633203,747.1674443133511,-511.59217592054426,-6.621885813071028,511.63502991374475,-707.0469029635951,-727.7714122763913,1014.675589297971,1.0,122.7,12.95309703640487,-7.771412276391288,15.105547709506128,-707.0469029635951,-727.7714122763913,1014.675589297971,747.1674443133511,1226.0,1.0,0.1,-4.535507988104484,-17.984687957376764,18.547771662234048,-4.535507988104484,-17.984687957376764,18.547771662234048,18.547771662234048,0.0,1.0,70.3,3.8723160913511947,15.393426229552233,15.873008630880413,-516.1276839086488,-24.606573770447767,516.7139146274528,18.547771662234048,702.0
05_LTAN06_800km_1213COLD_PX_ALL_HEAT_PX_0p5,2117.5,-219.45841666013703,-719.4829428381443,752.208549325259,-383.6970811721569,67.75880996581549,389.6340673350012,-603.1554978322939,-651.7241328723287,887.9982544653515,1.0,96.5,-3.155497832293918,-11.72413287232871,12.141353226787789,-603.1554978322939,-651.7241328723287,887.9982544653515,752.208549325259,964.0,1.0,0.1,-3.61788709953575,-16.318104332200733,16.714354192177918,-3.61788709953575,-16.318104332200733,16.714354192177918,16.714354192177918,0.0,1.0,42.5,12.685031728307365,11.440705633614812,17.082147855091005,-387.31496827169263,51.44070563361481,390.7160488684672,16.714354192177918,424.0
05_LTAN06_800km_1213COLD_PX_ALL_HEAT_PX_0p5,2178.0,-243.02364663038296,-717.7769554388389,757.8022503137465,-479.4849357163415,14.851335068657033,479.71487962353814,-722.5085823467244,-702.9256203701818,1008.029304800946,1.0,122.7,-2.508582346724438,17.074379629818168,17.257677280950848,-722.5085823467244,-702.9256203701818,1008.029304800946,757.8022503137465,1226.0,1.0,0.1,-2.213538941600831,-14.612116932895333,14.778826607907336,-2.213538941600831,-14.612116932895333,14.778826607907336,14.778826607907336,0.0,1.0,60.300000000000004,-1.6984746579423131,0.23921813576168915,1.7152380243422647,-481.6984746579423,0.23921813576168915,481.6985340574588,14.778826607907336,602.0
05_LTAN06_800km_1213COLD_PX_ALL_HEAT_PX_0p5,2238.5,-265.991513324896,-716.0661940694481,763.8732090144102,-421.64978151129486,-12.705857807249686,421.8411751727666,-687.6412948361908,-728.7720518766978,1001.9776713882228,1.0,122.9,-7.641294836190809,-8.772051876697788,11.633498222850834,-687.6412948361908,-728.7720518766978,1001.9776713882228,763.8732090144102,1228.0,1.0,0.1,-0.894823243971473,-12.90135556350458,12.932350289638856,-0.894823243971473,-12.90135556350458,12.932350289638856,12.932350289638856,0.0,1.0,50.7,17.455395244733722,14.392786629245734,22.623950364710126,-422.5446047552663,-25.607213370754266,423.3198228106021,12.932350289638856,506.0
05_LTAN06_800km_1213COLD_PX_ALL_HEAT_PX_0p5,2299.0,-288.262277519712,-714.3903527293629,770.3562271531496,-442.9435587131677,60.86766678710734,447.1061049299056,-731.2058362328796,-653.5226859422555,980.6905097849192,1.0,130.3,-11.20583623287962,-13.52268594225552,17.56228347257249,-731.2058362328796,-653.5226859422555,980.6905097849192,770.3562271531496,1302.0,1.0,0.1,0.36950796543465003,-11.225514223419395,11.231594086179879,0.36950796543465003,-11.225514223419395,11.231594086179879,11.231594086179879,0.0,1.0,51.1,-2.574050747732997,9.642152563688,9.979821807694758,-442.574050747733,49.642152563688,445.34945122500534,11.231594086179879,510.0
05_LTAN06_800km_1213COLD_PX_ALL_HEAT_PX_0p5,2359.5,-309.77812449863666,-712.7535641087784,777.1615852367249,-372.2463335664945,-104.86483016163638,386.73500676629567,-682.0244580651312,-817.6183942704148,1064.7333938824156,1.0,152.9,-2.0244580651311708,-17.618394270414797,17.73432398275332,-682.0244580651312,-817.6183942704148,1064.7333938824156,777.1615852367249,1528.0,1.0,0.1,1.5465837098889779,-9.58872560283487,9.712650506332187,1.5465837098889779,-9.58872560283487,9.712650506332187,9.712650506332187,0.0,1.0,33.9,-10.699749856605536,5.546444235528725,12.051874984904217,-370.69974985660554,-114.45355576447128,387.9663915481351,9.712650506332187,338.0
05_LTAN06_800km_1213COLD_PX_ALL_HEAT_PX_0p5,2420.0,-330.49547142605826,-711.1858777979594,784.2273964944011,-367.6048696789896,-51.1755364076907,371.1499370043349,-698.1003411050478,-762.3614142056501,1033.7016069062788,1.0,137.3,21.899658894952154,-2.361414205650135,22.026605202933638,-698.1003411050478,-762.3614142056501,1033.7016069062788,784.2273964944011,1372.0,1.0,0.1,2.6024375336151024,-8.021039292015871,8.432659867469523,2.6024375336151024,-8.021039292015871,8.432659867469523,8.432659867469523,0.0,1.0,34.1,-5.002432145374485,20.803424300293386,21.396420027357692,-365.0024321453745,-59.196575699706614,369.771564680966,8.432659867469523,340.0
